1258,106,46
1258,105,136
1258,104,129
1258,103,93
1258,102,58
1258,101,80
1258,100,99
1258,99,141
1264,106,452
1264,105,446
1264,104,399
1264,103,320
1264,102,281
1264,101,236
1264,100,221
1796,106,28
1796,105,94
1796,104,54
1796,103,-19
1796,102,6
1796,101,-8
1796,100,-14
4205,106,265
4205,105,225
4205,104,182
4205,103,138
4205,102,135
4205,96,115
4205,95,114
4205,94,102
4207,106,200
4207,105,169
4207,104,9
4207,103,60
4207,102,220
4207,101,201
4207,100,37
4207,99,63
4712,106,-42
4712,105,-70
4712,104,-120
4712,103,-209
4712,102,-385
4712,101,165
4712,100,190
4712,99,-71
4303,106,1228
4303,105,14
4303,104,55
4303,103,69
4303,102,33
4303,101,-8
4303,100,-33
4303,99,-23
4304,106,-89
4304,105,-40
4304,104,-82
4304,103,-122
4304,102,-106
4304,101,-34
4304,100,-61
4304,99,4
4305,106,137
4305,105,165
4305,104,163
4305,103,129
4305,102,140
8354,106,119
8354,105,59
8354,104,75
8354,103,100
8354,102,178
8354,101,166
8354,100,136
8354,99,0
9950,106,-254
9950,105,30
9950,104,61
9950,103,80
9950,102,56
9950,101,53
9950,100,59
9950,99,63
4401,106,509
4401,105,525
4401,104,547
4401,103,440
4401,102,639
4401,101,283
4401,100,424
4401,99,389
4402,106,-48
4402,105,52
4402,104,-206
4402,103,-131
4402,102,-155
4402,101,-140
4406,106,-2
4406,105,10
4406,104,1
4406,103,-17
4406,102,-22
4413,106,21
4413,105,-8
4413,104,7
4413,103,-15
4413,102,-28
4413,96,-83
4413,95,-39
4413,94,-383
4417,106,235
4417,105,388
4417,104,283
4417,103,194
4417,102,139
4417,101,335
4417,100,111
4417,99,153
4419,106,48
4419,105,-35
4419,104,-79
4419,103,-58
4419,102,-90
4420,106,60
4420,105,23
4420,104,98
4420,103,30
4420,102,2
4429,106,-65
4429,105,8
4429,104,15
4429,103,20
4429,102,31
4432,106,59
4432,105,152
4432,104,260
4432,103,267
4432,102,202
4432,101,173
4432,100,138
4432,99,67
4433,106,10
4433,105,32
4433,104,70
4433,103,34
4433,102,66
4433,101,46
4433,100,38
4433,99,-21
1566,106,69
1566,105,70
1566,104,145
1566,103,26
1566,102,2
1566,101,17
1566,100,18
1566,99,33
1570,106,76
1570,105,64
1570,104,86
1570,103,77
1570,102,82
1570,101,-1
1570,100,-42
1570,99,-39
1580,106,534
1580,105,547
1580,104,472
1580,103,530
1580,102,496
1580,101,400
1580,100,403
1580,99,370
1586,106,30
1586,105,-37
1586,104,-12
1586,103,56
1586,102,36
1586,101,8
1586,100,30
1586,99,117
1591,106,2
1591,105,60
1591,104,39
1591,103,41
1591,102,47
1591,101,60
1591,100,39
1591,99,21
1597,106,238
1597,105,86
1597,104,71
1597,103,21
1597,102,59
1597,101,71
1597,100,277
1597,99,88
1599,106,147
1599,105,246
1599,104,308
1599,103,67
1599,102,118
1599,101,148
1599,100,107
1599,99,45
2066,106,171
2066,105,220
2066,104,257
2066,103,235
2066,102,173
2067,106,-52
2067,105,-30
2067,104,-85
2067,103,30
2067,102,29
2067,101,36
2067,100,46
2230,106,-18
2230,105,1
2230,104,17
2230,103,27
2230,102,14
2230,101,28
2230,100,39
2230,99,14
2233,106,396
2233,105,342
2233,104,250
2233,103,276
2233,102,286
2233,101,186
2233,100,188
2233,99,172
2235,106,111
2235,105,180
2235,104,198
2235,103,153
2235,102,107
3162,106,-141
3162,105,-186
3162,104,-8
3162,103,-21
3162,102,-65
3162,101,4
3162,100,7
3162,99,17
3226,106,141
3226,105,167
3226,104,201
3226,103,131
3226,102,25
3226,101,-57
3226,100,-22
3226,99,-78
3379,106,-15
3379,105,-21
3379,104,-10
3379,103,51
3379,102,41
3379,101,134
3379,100,195
3379,99,78
3426,106,104
3426,105,84
3426,104,62
3426,103,56
3426,102,55
3426,96,19
3426,95,33
3426,94,27
4502,106,173
4502,105,32
4502,104,7
4502,103,-93
4502,102,-143
4502,101,-89
4502,100,14
4502,99,244
4503,106,40
4503,105,13
4503,104,-3
4503,103,-23
4503,102,-23
4503,94,N/A
4506,106,831
4506,105,624
4506,104,487
4506,103,358
4506,102,310
4506,101,295
4506,100,240
4506,99,207
4510,106,66
4510,105,74
4510,104,121
4510,103,170
4510,102,134
4510,101,19
4510,100,65
4510,99,91
4513,106,21
4513,105,-70
4513,104,125
4513,103,26
4513,102,-46
4513,101,24
4513,100,83
4513,99,-41
4523,106,-119
4523,105,0
4523,104,-1
4523,103,35
4523,102,40
4523,101,20
4523,100,151
4523,99,126
4527,106,190
4527,105,229
4527,104,185
4527,103,178
4527,102,158
4527,101,121
4527,100,84
4527,99,27
4528,106,368
4528,105,235
4528,104,272
4528,103,222
4528,102,168
4528,101,137
4528,100,151
4528,99,111
4530,106,-25
4530,105,146
4530,104,-75
4530,103,-60
4530,102,-122
4530,101,-196
4530,100,-21
4530,99,-244
4533,106,72
4533,105,169
4533,104,89
4533,103,187
4533,102,196
4533,101,122
4533,100,178
4533,99,110
4534,106,67
4534,105,152
4534,104,46
4534,103,75
4534,102,71
4534,101,-56
4534,100,-40
4534,99,76
4535,106,226
4535,105,248
4535,104,252
4535,103,224
4535,102,221
4535,101,211
4535,100,325
4535,99,254
4543,106,-14
4543,105,61
4543,104,106
4543,103,177
4543,102,123
4543,101,100
4549,106,196
4549,105,167
4549,104,132
4549,103,193
4549,102,164
4549,101,163
4549,100,125
4550,106,51
4550,105,80
4550,104,43
4550,103,67
4550,102,87
4550,101,96
4550,100,74
6122,106,17
6122,105,-14
6122,104,-14
6122,103,21
6122,102,-31
6122,101,71
6122,100,99
6122,99,146
6603,106,165
6603,105,109
6603,104,24
6603,103,82
6603,102,50
6603,101,37
6603,100,131
6603,99,165
6609,106,138
6609,105,72
6609,104,196
6609,103,305
6609,102,206
6609,101,131
6609,100,148
6609,99,131
8027,106,-87
8027,105,-128
8027,104,0
8027,103,117
8027,102,25
8027,101,83
8027,100,15
8027,99,96
8083,106,302
8083,105,366
8083,104,312
8083,103,308
8083,102,204
8107,106,792
8107,105,-21
8107,104,78
8107,103,121
8107,102,-1403
8107,101,-177
8107,100,-26
8107,99,172
8255,106,533
8255,105,562
8255,104,607
8255,103,589
8255,102,594
8255,101,331
8255,100,402
8255,99,327
9951,106,662
9951,105,743
9951,104,657
9951,103,585
9951,102,527
9951,101,322
9951,100,292
9951,99,199
2061,106,31
2061,105,5
2061,104,-93
2061,103,-34
2061,102,-55
2061,101,-26
2061,100,-10
2061,99,52
4609,106,-66
4609,105,1
4609,104,-19
4609,103,-34
4609,102,-22
4609,101,-48
4609,100,-21
4609,99,97
1742,106,9
1742,105,-154
1742,104,-123
1742,103,-62
1742,102,-28
1742,101,15
1742,100,19
1742,99,226
1787,106,134
1787,105,126
1787,104,123
1787,103,118
1787,102,86
1787,101,44
1787,100,18
1787,99,87
4702,106,-699
4702,105,-910
4702,104,71
4702,103,101
4702,102,-3
4702,101,-15
4702,100,-241
4702,99,-23
4706,106,129
4706,105,167
4706,104,107
4706,103,77
4706,102,101
4706,101,82
4706,100,102
4706,99,112
4707,106,152
4707,105,238
4707,104,202
4707,103,42
4707,102,72
4707,101,74
4707,100,88
4707,99,56
4711,106,59
4711,105,108
4711,104,44
4711,103,28
4711,102,39
4711,101,46
4711,100,63
4711,99,96
4714,106,-8
4714,105,30
4714,104,16
4714,103,15
4714,102,36
4714,101,3
4714,100,46
4714,99,61
4716,106,19
4716,105,34
4716,104,42
4716,103,37
4716,102,45
4716,101,68
4716,100,77
4716,99,63
4721,106,208
4721,105,142
4721,104,116
4721,103,114
4721,102,81
4721,101,63
4721,100,133
4721,99,199
4741,106,86
4741,105,104
4741,104,138
4741,103,146
4741,102,111
4741,101,97
4741,100,47
4741,99,66
4754,106,46
4754,105,47
4754,104,36
4754,103,20
4754,102,18
6506,106,121
6506,105,201
6506,104,112
6506,103,71
6506,102,48
6506,101,21
6506,100,23
6506,99,69
6509,106,71
6509,105,93
6509,104,160
6509,103,71
6509,102,124
6509,101,82
6509,100,39
6509,99,38
1565,106,1589
1565,105,1778
1565,104,1456
1565,103,1573
1565,102,1598
1565,101,1204
1565,100,1067
1565,99,872
1593,106,114
1593,105,100
1593,104,96
1593,103,63
1593,102,48
1593,101,42
1593,100,42
1593,99,44
1752,106,186
1752,105,225
1752,104,199
1752,103,67
1752,102,-8
1752,95,84
1752,94,86
1777,106,60
1777,105,158
1777,104,156
1777,103,128
1777,102,78
1781,106,-68
1781,105,-75
1781,104,-62
1781,103,-53
1781,102,27
1781,101,81
1781,100,-30
1781,99,81
1784,106,-6
1784,105,-9
1784,104,23
1784,103,44
1784,102,52
1784,101,63
1784,100,23
1784,99,-39
1788,106,251
1788,105,208
1788,104,217
1788,103,220
1788,102,219
1788,101,188
1788,100,142
1788,99,140
1795,106,8
1795,105,-134
1795,104,104
1795,103,-442
1795,102,-143
1795,101,-193
1795,100,-38
1795,99,15
1799,106,-292
1799,105,-255
1799,104,-145
1799,103,-101
1799,102,-166
1799,101,-114
1799,100,-84
1799,99,-5
1813,106,2
1813,105,50
1813,104,99
1813,103,98
1813,102,97
1813,101,138
1813,100,75
1813,99,57
3118,106,68
3118,105,63
3118,104,78
3118,103,77
3118,102,65
3176,106,-467
3176,105,-568
3176,104,-541
3176,103,-702
3176,102,-364
3176,101,269
3176,100,-192
3176,99,-108
3205,106,-114
3205,105,268
3205,104,301
3205,103,10
3205,102,1
3205,101,11
3205,100,-47
3205,99,-34
3218,106,120
3218,105,92
3218,104,81
3218,103,102
3218,102,86
3218,101,-88
3218,100,28
3218,99,-43
4102,106,-25
4102,105,-68
4102,104,-28
4102,103,-66
4102,102,-67
4103,106,554
4103,105,608
4103,104,648
4103,103,620
4103,102,634
4103,101,557
4103,100,469
4103,99,430
4105,106,1345
4105,105,1193
4105,104,1211
4105,103,780
4105,102,587
4105,101,542
4105,100,522
4105,99,365
4107,106,304
4107,105,358
4107,104,316
4107,103,291
4107,102,215
4107,101,166
4107,100,129
4107,99,173
4109,106,-232
4109,105,12
4109,104,38
4109,103,20
4109,102,22
4109,101,29
4109,100,18
4109,99,9
4111,106,82
4111,105,73
4111,104,39
4111,103,73
4111,102,96
4111,101,71
4111,100,25
4111,99,31
4114,106,5
4114,105,165
4114,104,32
4114,103,110
4114,102,63
4114,101,92
4114,100,-23
4114,99,32
4116,106,47
4116,105,46
4116,104,118
4116,103,78
4116,102,42
4116,101,29
4116,100,27
4116,99,77
4120,106,459
4120,105,470
4120,104,223
4120,103,196
4120,102,507
4120,101,242
4120,100,181
4120,99,278
4121,106,28
4121,105,20
4121,104,-28
4121,103,-3
4121,102,13
4121,101,25
4121,100,31
4121,99,107
4123,106,250
4123,105,19
4123,104,422
4123,103,333
4123,102,52
4123,101,100
4123,100,43
4123,99,13
4126,106,237
4126,105,333
4126,104,351
4126,103,327
4126,102,322
4126,100,N/A
4126,97,131
4126,96,117
4127,106,-203
4127,105,-53
4127,104,49
4127,103,61
4127,102,49
4127,101,37
4127,100,-3
4127,99,-26
4128,106,543
4128,105,-268
4128,104,-194
4128,103,-140
4128,102,-129
4128,101,-33
4128,100,280
4128,99,413
4129,106,130
4129,105,147
4129,104,134
4129,103,82
4129,102,21
4129,101,35
4129,100,58
4129,99,35
4130,106,149
4130,105,39
4130,104,46
4130,103,73
4130,102,46
4130,99,36
4130,98,17
4130,97,10
4131,106,-21
4131,105,-28
4131,104,-17
4131,103,-22
4131,102,-45
4138,106,113
4138,105,118
4138,104,121
4138,103,106
4138,102,41
4138,101,113
4138,100,155
4138,99,126
4139,106,42
4139,105,-62
4139,104,-59
4139,103,6
4139,102,5
4139,101,35
4139,100,28
4139,99,30
4147,106,-525
4147,105,-282
4147,104,-472
4147,103,-282
4147,102,-252
4147,101,-207
4147,100,-205
4147,99,-238
4152,106,-874
4152,105,-824
4152,104,-676
4152,103,-633
4152,102,-401
4152,101,-187
4152,100,-217
4152,99,-190
4153,106,-267
4153,105,-87
4153,104,150
4153,103,124
4153,102,65
4154,106,-38
4154,105,13
4154,104,-22
4154,103,23
4154,102,12
4154,101,72
4154,100,59
4154,99,75
4157,106,746
4157,105,-250
4157,104,-413
4157,103,-404
4157,102,-432
4157,101,-468
4157,100,43
4157,99,-2286
4160,106,11
4160,105,-8
4160,104,-13
4160,103,-42
4160,102,-33
4160,101,-18
4160,100,15
4160,99,6
4161,106,-34
4161,105,8
4161,104,28
4161,103,30
4161,102,79
4161,101,6
4161,100,5
4161,99,19
4162,106,387
4162,105,690
4162,104,394
4162,103,124
4162,102,-118
4163,106,152
4163,105,352
4163,104,294
4163,103,316
4163,102,243
4163,101,175
4163,100,114
4163,99,95
4167,106,22
4167,105,-208
4167,104,-494
4167,103,-356
4167,102,-229
4168,106,-145
4168,105,-97
4168,104,-77
4168,103,-41
4168,102,-21
4173,106,5
4173,105,27
4173,104,25
4173,103,35
4173,102,57
4173,101,50
4173,100,38
4174,106,-1379
4174,105,-1110
4174,104,-941
4174,103,-667
4174,102,-439
4175,106,91
4175,105,102
4175,104,122
4175,103,98
4175,102,105
4175,101,37
4175,100,34
4175,99,40
4180,106,-249
4180,105,-222
4180,104,-348
4180,103,-904
4180,102,-502
4180,101,-567
4180,100,-234
4183,106,3
4183,105,29
4183,104,37
4183,103,-33
4183,102,9
4188,106,-59
4188,105,-55
4188,104,-62
4188,103,-43
4188,102,-19
4192,106,-258
4192,105,-162
4192,104,-182
4192,103,-231
4192,102,-106
4198,106,-415
4198,105,-526
4198,104,-582
4198,103,-532
4198,102,-345
4198,101,-241
4198,100,-253
4726,106,-188
4726,105,-158
4726,104,-111
4726,103,-87
4726,102,-89
4728,106,17
4728,105,2
4728,104,-44
4728,103,20
4728,102,48
4728,101,16
4728,100,61
4728,99,25
4735,106,103
4735,105,84
4735,104,61
4735,103,27
4735,102,-31
4735,101,-25
4735,100,-28
4735,99,19
4736,106,425
4736,105,489
4736,104,445
4736,103,428
4736,102,343
4736,101,162
4736,100,217
4736,99,208
4743,106,-155
4743,105,-14
4743,104,-93
4743,103,200
4743,102,276
4745,106,174
4745,105,175
4745,104,347
4745,103,315
4745,102,273
4745,101,185
4745,100,57
4745,99,11
4747,106,60
4747,105,63
4747,104,62
4747,103,72
4747,102,66
4911,106,-42
4911,105,-15
4911,104,-12
4911,103,14
4911,102,-4
6130,106,-10
6130,105,2
6130,104,-3
6130,103,15
6130,102,-25
6130,101,96
6130,97,-105
6130,96,-32
6242,106,134
6242,105,62
6242,104,53
6242,103,-26
6242,102,-62
6242,101,-36
6242,100,-47
6242,99,-104
6446,106,-872
6446,105,-845
6446,104,-853
6446,103,-853
6446,102,-593
6461,106,-239
6461,105,-125
6461,104,-116
6461,103,-64
6461,102,-17
6469,106,102
6469,105,93
6469,104,77
6469,103,96
6469,102,68
6472,106,14
6472,105,25
6472,104,34
6472,103,17
6472,102,4
6492,106,-372
6492,105,-255
6492,104,-194
6492,103,-157
6492,102,-113
6496,106,280
6496,105,180
6496,104,143
6496,103,154
6496,102,145
6496,101,174
6497,106,-1208
6497,105,-292
6497,104,-451
6497,103,-382
6499,106,-248
6499,105,-219
6499,104,-148
6499,103,-73
6499,102,-43
6499,101,-2
6523,106,127
6523,105,312
6523,104,228
6523,103,239
6523,102,189
6535,106,-213
6535,105,-230
6535,104,-235
6535,103,-157
6535,102,-57
6554,106,155
6554,105,178
6554,104,99
6554,103,-278
6554,102,-367
6554,101,-361
6554,100,N/A
6569,106,116
6569,105,164
6569,104,119
6569,103,84
6569,102,44
6569,101,28
6574,106,150
6574,105,144
6574,104,86
6574,103,73
6574,102,33
6615,106,45
6615,105,43
6615,104,16
6615,103,23
6615,102,-23
8279,106,149
8279,105,90
8279,104,67
8279,103,35
8279,102,15
8279,101,17
8279,100,28
8403,106,124
8403,105,123
8403,104,217
8403,103,106
8403,102,89
8403,101,73
8403,100,50
8403,99,100
8406,106,971
8406,105,1517
8406,104,1567
8406,103,1447
8406,102,1420
8406,101,1052
8406,100,761
8406,99,557
8409,106,-42
8409,105,-61
8409,104,-6
8409,103,-68
8409,102,2
8409,101,-32
8409,100,9
8409,99,8
8432,106,65
8432,105,141
8432,104,83
8432,103,74
8432,102,110
8436,106,712
8436,105,516
8436,104,247
8436,103,158
8436,102,144
8436,101,136
8436,100,93
8436,99,62
8908,106,268
8908,105,200
8908,104,207
8908,103,261
8908,102,224
8917,106,212
8917,105,172
8917,104,152
8917,103,139
8917,102,148
8917,101,212
8917,100,228
8917,99,262
8927,106,81
8927,105,57
8927,104,-16
8927,103,-65
8927,102,-7
8927,99,9
8927,98,52
8927,97,6
8931,106,115
8931,105,93
8931,104,87
8931,103,134
8931,102,120
8931,101,137
8931,100,67
8931,99,103
2063,106,118
2063,105,62
2063,104,65
2063,103,75
2063,102,45
2063,101,50
2063,100,126
2064,106,28
2064,105,121
2064,104,95
2064,103,174
2064,102,137
2065,106,38
2065,105,89
2065,104,54
2065,103,45
2065,102,78
2065,99,31
2065,98,87
5009,106,148
5009,105,323
5009,104,697
5009,103,637
5009,102,274
5009,101,652
5009,100,949
5009,99,247
5011,106,-48
5011,105,27
5011,104,25
5011,103,60
5011,102,26
5013,106,297
5013,105,307
5013,104,202
5013,103,218
5013,102,161
5013,101,-40
5013,100,185
5013,99,275
5014,106,126
5014,105,327
5014,104,-197
5014,103,153
5014,102,-75
5014,101,2
5014,100,-47
5014,99,103
5015,106,203
5015,105,180
5015,104,147
5015,103,226
5015,102,98
5015,101,-11
5015,100,127
5015,99,9
5016,106,203
5016,105,181
5016,104,84
5016,103,150
5016,102,100
5016,101,36
5016,100,213
5016,99,172
6248,106,26
6248,105,28
6248,104,52
6248,103,24
6248,102,-63
6248,101,-232
6248,100,-186
6248,99,4
8349,106,689
8349,105,502
8349,104,494
8349,103,331
8349,102,227
8349,101,140
8349,100,133
8349,99,94
8415,106,698
8415,105,337
8415,104,213
8415,103,430
8415,102,160
8415,101,121
8415,100,155
8415,99,18
8930,106,202
8930,105,49
8930,104,-31
8930,103,27
8930,102,215
8930,101,16
8930,100,41
8930,99,71
5102,106,78
5102,105,48
5102,104,53
5102,103,60
5102,102,39
5102,101,63
5102,100,101
5102,99,80
3073,106,-32
3073,105,0
3073,104,-31
3073,103,-65
3073,102,4
3073,101,-571
3073,100,-89
3073,99,-182
3105,106,3764
3105,105,3113
3105,104,2672
3105,103,1963
3105,102,1812
3105,101,1648
3105,100,1279
3105,99,1709
3122,106,-15
3122,105,26
3122,104,40
3122,103,57
3122,102,40
3122,101,16
3122,100,2
3122,99,27
3141,106,90
3141,105,141
3141,104,83
3141,103,106
3141,102,55
3141,101,57
3141,100,-21
3141,99,1
3169,106,99
3169,105,62
3169,104,62
3169,103,66
3169,102,103
3188,106,66
3188,105,-43
3188,104,-31
3188,103,-28
3188,102,-47
3188,101,-60
3188,100,-81
3188,99,-50
3219,106,11
3219,105,-26
3219,104,-4
3219,103,3
3219,102,1
3219,101,-29
3219,100,-125
3219,99,-81
3227,106,703
3227,105,152
3227,104,308
3227,103,377
3227,102,262
3227,101,280
3227,100,497
3227,99,811
3228,106,-46
3228,105,-24
3228,104,-58
3228,103,-85
3228,102,-50
3259,106,-78
3259,105,-70
3259,104,-164
3259,103,-98
3259,102,-86
3259,101,-128
3259,100,-178
3259,99,-122
3260,106,1860
3260,105,1334
3260,104,-45
3260,103,808
3260,102,1987
3260,101,640
3260,100,74
3260,99,-131
3264,106,1277
3264,105,893
3264,104,987
3264,103,1207
3264,102,842
3264,101,815
3264,100,819
3264,99,1376
3265,106,728
3265,105,611
3265,104,-164
3265,103,506
3265,102,548
3268,106,-56
3268,105,-26
3268,104,-16
3268,103,314
3268,102,-18
3268,101,-66
3268,100,-9
3268,99,6
3317,106,92
3317,105,68
3317,104,-27
3317,103,15
3317,102,27
3317,101,-35
3317,100,-110
3317,99,47
3372,106,-858
3372,105,-274
3372,104,-110
3372,103,62
3372,102,-406
3372,101,-208
3372,100,-312
3372,99,3
3374,106,-733
3374,105,-637
3374,104,147
3374,103,629
3374,102,289
3438,106,-46
3438,105,-20
3438,104,0
3438,103,78
3438,102,66
3527,106,140
3527,105,198
3527,104,114
3527,103,181
3527,102,159
3527,101,295
3527,100,295
3527,99,308
3529,106,599
3529,105,535
3529,104,479
3529,103,419
3529,102,291
3529,101,164
3529,100,153
3529,99,227
3555,106,80
3555,105,12
3555,104,-286
3555,103,-318
3555,102,-550
3555,101,-954
3555,100,355
3555,99,732
3556,106,209
3556,105,198
3556,104,226
3556,103,240
3556,102,451
3556,101,112
3556,100,236
3556,99,116
3567,106,98
3567,105,87
3567,104,44
3567,103,36
3567,102,19
3581,106,77
3581,105,52
3581,104,47
3581,103,93
3581,102,52
3581,101,40
3581,100,27
3581,99,-14
3675,106,133
3675,105,98
3675,104,93
3675,103,58
3675,102,-21
3675,101,-41
3675,100,17
3675,99,52
3680,106,17
3680,105,33
3680,104,11
3680,103,32
3680,102,20
3680,101,146
3680,100,98
3680,99,83
3707,106,-115
3707,105,-398
3707,104,-549
3707,103,-127
4947,106,796
4947,105,748
4947,104,612
4947,103,611
4947,102,541
4947,101,351
4947,100,334
4947,99,310
4966,106,1932
4966,105,1356
4966,104,1144
4966,103,1226
4966,102,679
4966,101,1285
4966,100,453
4966,99,272
4971,106,128
4971,105,104
4971,104,113
4971,103,172
4971,102,106
4971,101,118
4971,100,49
4971,99,62
4973,106,17
4973,105,132
4973,104,51
4973,103,126
4973,102,269
4973,101,266
4973,100,239
4973,99,180
4991,106,357
4991,105,290
4991,104,276
4991,103,167
4991,102,112
4991,101,9
4991,100,68
4991,99,118
5272,106,93
5272,105,78
5272,104,57
5272,103,137
5272,102,119
5274,106,531
5274,105,446
5274,104,340
5274,103,281
5274,102,171
5299,106,121
5299,105,32
5299,104,1
5299,103,27
5299,102,25
5302,106,-18
5302,105,-28
5302,104,-34
5302,103,-51
5302,102,-34
5302,101,-36
5302,100,-120
5302,99,-96
5314,106,-8
5314,105,-100
5314,104,-64
5314,103,-60
5314,102,-79
5314,101,-35
5314,100,76
5314,99,129
5344,106,-39
5344,105,-59
5344,104,-78
5344,103,-94
5344,102,-17
5347,106,4505
5347,105,5538
5347,104,4158
5347,103,5440
5347,102,4371
5347,101,2330
5347,100,882
5347,99,1952
5351,106,-547
5351,105,-408
5351,104,-140
5351,103,128
5351,102,11
5351,101,-489
5351,100,-883
5351,99,201
5425,106,868
5425,105,773
5425,104,766
5425,103,597
5425,102,388
5425,101,166
5425,100,391
5425,99,521
5455,106,-42
5455,105,-15
5455,104,-99
5455,103,-40
5455,102,-64
5455,101,-67
5455,100,-57
5455,99,-47
5468,106,-99
5468,105,-72
5468,104,-14
5468,103,-42
5468,102,-56
5468,101,-76
5468,100,-85
5468,99,-66
5483,106,1036
5483,105,-1589
5483,104,535
5483,103,1128
5483,102,295
5483,101,-2368
5483,100,429
5483,99,3569
5487,106,29
5487,105,41
5487,104,34
5487,103,41
5487,102,41
5487,101,36
5487,100,41
5487,99,53
6103,106,30
6103,105,6
6103,104,2
6103,103,-37
6103,102,-46
6103,101,-56
6103,100,-81
6103,99,-55
6104,106,131
6104,105,227
6104,104,269
6104,103,427
6104,102,-198
6104,101,-82
6104,100,-170
6104,99,18
6129,106,-43
6129,105,3
6129,104,-147
6129,103,81
6129,102,-97
6129,101,35
6129,100,35
6129,99,206
6138,106,284
6138,105,202
6138,104,148
6138,103,235
6138,102,102
6138,101,106
6138,100,132
6138,99,148
6147,106,2254
6147,105,1992
6147,104,2064
6147,103,2550
6147,102,2501
6147,101,2549
6147,100,1778
6147,99,2383
6182,106,301
6182,105,-1488
6182,104,27
6182,103,-743
6182,102,-426
6182,101,-665
6182,100,83
6182,99,671
6198,106,-24
6198,105,-2
6198,104,-28
6198,103,-30
6198,102,-23
6198,101,-30
6198,100,-34
6198,99,-28
6223,106,146
6223,105,563
6223,104,295
6223,103,518
6223,102,271
6223,101,283
6223,100,634
6223,99,748
6229,106,26
6229,105,23
6229,104,2
6229,103,29
6229,102,32
6229,101,10
6229,100,15
6229,99,58
6233,106,-59
6233,105,-60
6233,104,-74
6233,103,-95
6233,102,-94
6233,101,-98
6233,100,-50
6233,99,1
6237,106,182
6237,105,67
6237,104,96
6237,103,81
6237,102,3
6237,101,-95
6237,100,-217
6237,99,8
6261,106,516
6261,105,443
6261,104,477
6261,103,731
6261,102,497
6261,101,616
6261,100,692
6261,99,820
6287,106,-93
6287,105,-236
6287,104,-320
6287,103,-362
6287,102,-364
6291,106,-37
6291,105,-19
6291,104,-39
6291,103,-36
6291,102,-66
6291,101,-78
6291,100,-120
6291,99,-52
6411,106,442
6411,105,323
6411,104,190
6411,103,151
6411,102,153
6435,106,156
6435,105,118
6435,104,88
6435,103,97
6435,102,102
6457,106,47
6457,105,51
6457,104,65
6457,103,43
6457,102,33
6457,101,36
6457,100,25
6462,106,593
6462,105,114
6462,104,-90
6462,103,-230
6462,102,-72
6462,101,-204
6462,100,-93
6485,106,-74
6485,105,139
6485,104,126
6485,103,130
6485,102,64
6488,106,5275
6488,105,939
6488,104,2044
6488,103,2095
6488,102,1976
6488,101,980
6494,106,104
6494,105,93
6494,104,56
6494,103,65
6494,102,61
6494,101,42
6510,106,736
6510,105,605
6510,104,413
6510,103,196
6510,102,56
6510,101,40
6532,106,58
6532,105,33
6532,104,57
6532,103,46
6532,102,18
6568,106,238
6568,105,238
6568,104,153
6568,103,148
6568,102,127
6568,101,33
6594,106,21
6594,105,31
6594,104,0
8024,106,5
8024,105,11
8024,104,8
8024,103,46
8024,102,28
8024,101,17
8024,100,20
8024,99,114
8040,106,3
8040,105,-63
8040,104,-70
8040,103,-94
8040,102,-76
8040,101,-43
8040,100,-258
8040,99,125
